id,topic_id,text,type,effectiveness,lang,tok_len
9c44fc2290f4,07CE3E0B4129,i do not agree with you on requiring all students to participate in community service,Position,Adequate,en,15
6d98481b6409,07D075719A6D,i believe that there should be no more electoral college because it doesn't give people much of a say in who becomes president because there is just a commitee of people that are voting for the president.,Position,Effective,en,37
00bf560e3bb9,07D0B701C682,my guess would be natural landform.,Position,Adequate,en,6
c503c0ed9639,07E503B34962,i think all of the kids in our community should do community service whether its with younger children or even just picking trash up along the road side.,Position,Adequate,en,28
96e2214c654b,0825571D1A47,students would benefit from having the ability to take online classes at home.,Position,Adequate,en,13
f131945d7c1d,082598CC8955,i think that we should be able to have phones out on free time or other reasons,Position,Adequate,en,17
8e5c626b1810,083C3AE77587,in my opinion the electoral voting system is unfair and outdated.,Position,Adequate,en,11
69b8aaeef5bb,085CACF9DE2B,i believe that driverless cars are not a good idea. driverless cars are not a good idea for several reasons.,Position,Adequate,en,20
d7d768de8f23,0878DADF1B3C,i firmly believe that we should keep the electoral college.,Position,Adequate,en,10
c9950ec542bb,088C3E8EBAE7,i write to argue in favor of the electoral college.,Position,Adequate,en,10
e9a9dfc2edcf,08BE7B30414F,i agree with bob dole about abolishing the electoral college,Position,Adequate,en,10
5b39fe1bb510,08E7FC23D9C9,"i'm in favor of changing to election by popular votes for the president of the united states,",Position,Adequate,en,17
92413e6169f2,08FBDF474AA2,all im trying to say is that i dont't believe that the aliens would build a face like structure.,Position,Adequate,en,19
a660a8a9fae7,08FC0154E0EF,"well,i think students can be benefit this program,if they can work at home by the way of online or video conferencing",Position,Adequate,en,21
bb145dff6a68,09035E72A3AE,i think students shouldn't have at least a b average on their grade to participate in sports or other activities,Position,Adequate,en,20
3e4f01412fcc,0910E011143F,i think that students should have to do community service.,Position,Adequate,en,10
2697e1b26e43,091315F8E9A9,i am writing to you because it is in our best interest to abolish the electoral college and change election to popular vote for the next presidential election.,Position,Adequate,en,28
7808f2920eef,091375884D88,in my opinion the electoral college process was established to prevent the option of president by popular vote that just dosnt seem fair.,Position,Effective,en,23
9b85ccdb9231,093BD0824B7E,"all schools should have the option of attending classes through online means, as it will greatly benefit students, perhaps more than attending classes in person.",Position,Effective,en,25
ec441c7faf1b,09483BB18BC3,we need to put an end to the electoral college now.,Position,Adequate,en,11
d250937cfda3,0969066E81F6,i think we should keep our electoral college,Position,Adequate,en,8
6fc469ce89bc,097FE8053507,a grade c average is low for participating in sports.,Position,Ineffective,en,10
f49f2188170e,0A5BA91AA8B5,i think they should be able to bring their phones just turn them off because there so many reason why they need their phone.,Position,Adequate,en,24
492d4c5b7efa,0A6F7ECC5B8F,we should change the process into popular votes for the president.,Position,Effective,en,11
2c03eb99f9f3,0AA8E5C89F0F,i believe that community service should be a completely voluntary thing. but i do think that you should initiate a school wide punishment for those caught littering on campus.,Position,Effective,en,29
c9af85124769,0AC09FD13E72,so yes that is why the electoral college shouldn't be removed.,Position,Adequate,en,11
a7b0d97ab60a,0B2C0C1833BF,i am going to tell you two good reasons about why should community service be only for school_name,Position,Adequate,en,18
cea79c1d93e1,0B30792F314D,the two deciding factors in voting are the electoral college and the popular vote of the people. they both make the elections fair but also unfair. without one the whole election process would not be as good as it is today.,Position,Adequate,en,41
1db14c638bdf,0B4FAC7A4A8B,i think it is a good idea that the principle is doing that because some students can have a good b average.,Position,Adequate,en,22
df2c4e7b934c,0B52B1F1265B,but i am not in favor of the development of these cars.,Position,Adequate,en,12
6e9d3d79814a,0B57654EDEC1,i think we should keep the electoral college,Position,Adequate,en,8
ca78ac6a2165,0B5BFD4E5904,"i think all kids should be require to do community service because even do us as kids thinks community is waste of time. it is not a waste of time because community service is something you take time out of your life or day and go help people, help the earth.",Position,Adequate,en,51
f68c37072a3b,0B6B5E779566,i think the idea of having a principal making everyone in the school have to do community service is good,Position,Adequate,en,20
43759215644a,0B80CB0B2F3B,keeping the electoral college is a bad idea to do,Position,Adequate,en,10
4f843d8424c0,0B8629C697D5,"at the most basic level, the electoral college is unfair to voters.",Position,Effective,en,12
a97d2c47b078,0BAF08001514,"i think policy 1 would be a good idea ""allow students to bring phones to school and use them during lunch periods and other free times, as long as the phones are turned off during class""",Position,Adequate,en,36
f10b28a47d38,0BB0E957B6FE,i recommand you to keep the electoral college,Position,Adequate,en,8
1802d31524ea,0BC016A285DC,most students have a c gpa lower of higher. my opinion on this idea is good and bad.,Position,Ineffective,en,18
ee09566fec62,0BC016A285DC,"over all i think this a bad idea,",Position,Adequate,en,8
6c3cf3dcf274,0C0C473FA794,i truthfully believe this is not created by aliens.,Position,Adequate,en,9
d4d394ba3426,0C0E56A1FB05,we should not abolish the electoral college becaude it is a great way to elect our president.,Position,Adequate,en,17
09a1580b82b8,0C1BFE5E9F69,it wouldn't be right if the students had to make good grades to play sport,Position,Adequate,en,15
11d668703cde,0C1D8179D5F3,i believe that you should get rif of the electrical collage,Position,Adequate,en,11
293b93953e86,0C2BEA6C812A,that is why im here to say that election by popular vote for the president of the united states would be better then having a electoral college that is most likely segregationists vote for us.,Position,Adequate,en,35
b3a89f364b4d,0C95E489AC08,i am in not favor of the electoral college,Position,Adequate,en,9
75100244ef32,0CA9AC7879C9,the electorial college system is corrupted and needs to stop being used to elect a president.,Position,Adequate,en,16
ab0cba6eccc9,0CE521F8D172,i think that students should have the choice to do community service,Position,Effective,en,12
66f4633765ab,0CE6E6BF8EA4,community service offers an opportunity to kids and adults who feel they want to do something for the community.,Position,Adequate,en,19
b35015e761cd,0CFDDC1CF75A,i think they should not let them to bring cell phones during school,Position,Adequate,en,13
0eb2812d7f75,0D18BDF22C59,i believe that doing community service is a great thing.,Position,Adequate,en,10
11a086753397,0D6199F762DC,i believe we should change the election from the electoral college to popular vote,Position,Adequate,en,14
08d7d0df87fc,0DD32C6E4E62,"however, without it, the balance of power in america would be skewed to an unacceptable degree. states with large populations would be disproportionately empowered, without the electoral college. this leaves the smaller states' existence to be controlled by the larger states, to the dismay of the american economy and people.",Position,Effective,en,50
c41fcd58e7a6,0E01BA28D3D9,one reason i think that the face is just natural landform,Position,Adequate,en,11
64330ebd6bb3,0E0618CA73CD,i think that the people that vote shude vote directly for the candidate they have chousen.,Position,Adequate,en,16
4224cec609cb,0E0FF9B702E0,there are a total of 5 reasons why we have to keep this method to choosing the president,Position,Adequate,en,18
665d080ea986,0E550CD08832,electoral votes in a lot of peoples minds is just unfair all around.,Position,Adequate,en,13
913ff0cb0dc5,0EA4C1D85D69,why don't i believe that wasn't a alien because it could have been a rock that landed and it shaped the mars into a face in 2001.,Position,Adequate,en,27
c1aa2f5da191,0ED7102ED5B3,why should we keep the electoral college? because its what we've done from the start. sometimes its fine just to keep things the same,Position,Adequate,en,24
b4b8a44290a9,0EF91AC5D457,i wanted to adress the positivity in keeping the electoral college.,Position,Adequate,en,11
86db80fa8104,0EFDADD0CCD9,it is unfair to ask that students participating in sports should have a b average.,Position,Adequate,en,15
efb5098b2907,0F6250B6D784,"i am however, not in favor of keeping the electoral college but to change it to be an election by popular vote for the president of the united states",Position,Adequate,en,29
009526a6071d,0F7934223515,"in my opinion, all students should perform community service.",Position,Effective,en,9
105eee9d33ee,0FADC137B8B7,"i feel a need to adress that changing election by popular vote for the president of the united states over keeping electoral votes is, in my opinion, better for the people because it brings the u.s's people together in many ways.",Position,Adequate,en,41
44dfd5206d7b,0FC4B7E09462,the state senetor should keep the electoral college because of the voting previlages.,Position,Adequate,en,13
41b2c1743527,0FC97658A027,i think every student in schools should perform in community service.,Position,Adequate,en,11
023ca3f9e6df,0FF049B01070,but me personally if i was the principal i would let any chilod play with a c or higher average because god made us all different and were not all as smart as our classmates.,Position,Effective,en,35
b9bfcf91e260,10266FD6FA36,i agree we should clean up the entry school in end up clean like a whistle,Position,Ineffective,en,16
4fc866efd944,109DCAEA47FD,the electoral college should be keeping the electoral college,Position,Adequate,en,9
8648bca256ab,10BD74EB207B,i believe that when the people of the united states vote for the president it be should be deicided by the popular vote adn not the electoral college.,Position,Adequate,en,28
bc47a4d7d57d,10C8E486AE3C,but what it's really soposed to be is or equivalent to is a butte or mesa.,Position,Adequate,en,16
c6664c86d540,10E171D3654E,i think driveless cars are going to be the new thing everyone will enjoy.,Position,Adequate,en,14
9e67428223a5,10E7A0414D14,", class online is one benefit for every student and who want study.",Position,Adequate,en,13
c286d93b6573,11168209A49C,i am writing this letter to inform you that i do believe in your decision in making all the students of school_name to do community service.,Position,Adequate,en,26
cb197f6b0946,113000585851,i believe that it is only fair to keep the electoral college.,Position,Effective,en,12
b5b05f7f50d5,1136D95D28E7,community service is very important .,Position,Adequate,en,6
c0c3f86e188c,11461A6C46C6,i believe that we should change to the popular vote for the president of the united states.,Position,Adequate,en,17
271b059271c1,1160237A1858,i believe you should go with policy 1 its a good idea here are the reasons why,Position,Adequate,en,17
76428cba02fd,116ED6BCEA4E,i think student should be able to help do community service,Position,Ineffective,en,11
0b1b1de133f0,116FB053BEC7,i believe they should change the voting to popular votes.,Position,Adequate,en,10
e0fa54bf6eb1,11B1A5FB25A8,i would say lets get rid of the electoral college,Position,Adequate,en,10
c9721069aa84,11D0BB882C79,why would you want to get reid of it if the founding fathers established it.,Position,Adequate,en,15
37b282ab74fd,125B2995B3D0,"though driverless cars have come a long way and have very good ideas, they need much more work before they can be trustable.",Position,Effective,en,23
58c263f49c71,127670CABA7C,i believe that if you have a 75 and higher you should be able to play any peculiar sport you want.,Position,Adequate,en,21
ab388371a8d9,129427624B81,i profoundly believe that the united states should not keep the electoral college,Position,Adequate,en,13
435368f4402b,12C119C37C62,the way in which a president is selected should be altered to the most popular vote because it produces a more accurate vote of the people and it provides the opportunity to directly select an individual's desired candidate.,Position,Effective,en,38
d803f00136e1,12C8F1E791D6,i am againt the development of driverless cars.,Position,Adequate,en,8
b5e16b9816a0,12D4F74D6E4B,"i think we should not keep the electoral college,",Position,Adequate,en,9
66aa128311bf,12E285708DA2,"i dont know how that got there, but i'm telling you now it wasn't made by aliens",Position,Adequate,en,17
0d83d7f18dc1,133299B36ADF,in the story it states that the faces up there are olny land forms,Position,Adequate,en,14
929cf6fb35b8,1357329AAA22,the electoral college should be changed it is confusing to some and straight up a waste of time to everybody else.,Position,Adequate,en,21
27f17b888693,139B1A57D6A3,"in the article, i think that the image of the ""face"" on mars is just a landform.",Position,Adequate,en,17
68183f967419,13A4CE233CDA,if she has a policy where students can use their phones during lunch and nution' but during class would be great.,Position,Adequate,en,21
2906d013085f,13AF1E268C99,"i believe that allowing students to attend their classes from home would benefit students, educators, and administrators as a whole",Position,Effective,en,20
d50c7c53ae21,13BD2F675384,allow students to have phones because students will want to use their cell phones during lunch and other free time.,Position,Adequate,en,20
4525ff77b8ae,13CB8629B839,"all i am trying to say is that just leave your phone in your backpack, turned off. or just leave it at home. i think cell phones in school is a bad and good thing. but my opinion is just leave them off at home or in your backpack, turned off.",Position,Ineffective,en,51
3ebb6d16b628,13D83C05F4D8,"people should agree of keeping the electoral college because without it, countires would not have presidents or vice presidents",Position,Adequate,en,19
cc708caaddbb,13EE05A75F27,"i believe that we should not get rid of the electoral college because it is a process thart some people like to take! this college had a lot of electors, 538, and to elect the president you have to have 270, and theres is more than enough electorals so why get rid of it? each candidate running for president in your state has there on group of electors.",Position,Adequate,en,68
9063a04f34ec,13FB62D377E3,in my opinion we should change to election by popular vote for the president of the united stastes.,Position,Adequate,en,18
f02e2c723ced,1445C99DF53B,"i think us students of school_name should have our cell phones during lunch & free period,",Position,Adequate,en,16
9e67ce719d23,14543F568419,"if they we'er to ask me, i would absolutly say ""yes the electroal college should be removed.""",Position,Adequate,en,17
508a433d503f,1456B98CAF05,the face is not a actual face and it is just a natural landform.,Position,Adequate,en,14
c1768d7d6adf,146550E45D18,"there are several reasons for which i do not belive in the process of the electoral collage,",Position,Adequate,en,17
2cfc81d87181,1466D0B06D0D,i feel like driveless cars are not the safest or most reliable solution to human driver cars,Position,Adequate,en,17
6563b871cccf,146818D2FAF1,all students should be required to perform community service.,Position,Effective,en,9
0bb79533eb8f,146ED0274FC7,i believe that the electorial college should stay because without it the u.s. would get out of control with voting.,Position,Adequate,en,20
8f21155a2832,148CA62EF887,americans should change election by popular vote for the president of the united state,Position,Adequate,en,14
ea1802a1b40a,14C15C12DA46,"the election system should be changed to popular vote. the electoral college is unfair and irratinol. it should be cancelled, and be based upon popular vote with numbers that make since.",Position,Effective,en,31
0c1ca7db686d,14CB51AFA416,i thank you should make us clean the comminute or help,Position,Adequate,en,11
78222c97f901,14CC75D0E9D0,i think its just dumb if you have to have at least a b average,Position,Adequate,en,15
bceb18669fff,14D6911BF51D,please allow us to bring our cell phones to school.,Position,Ineffective,en,10
301df92c04dd,1515B6404750,"it is a compromise between the election of the president by a vote in congress and a polular vote of qualified citizens for the president, as stated in line 1.",Position,Adequate,en,30
c9f40d3ccb83,1525562ED964,it seems like a legit way of finding the right president to be in charge of our country.,Position,Adequate,en,18
5e66654d82bd,159FA6D54C9B,"it looked like an egyptian pharoah, but turned out to be a regular, old mesa. it is still debated whether it was created by ancient martian life, or whether is was just another regular landform on mars.",Position,Effective,en,37
b43ee8d4c854,15A2119D5A49,"unfortunately we may not always please everyones needs because that is impossible, but it is a smart decision to maintain the u.s. president election style.",Position,Adequate,en,25
f70c06961191,15F80BF4B3C9,"as of now we use the electoral colllege method, but looking back through previous years there is evidence this method has caused some dispute. due to these problems i suggest using the popular voting method.",Position,Effective,en,35
6748da99457c,16180FD0AEF8,by my own opinion i really consider of having the votes based off popularity and also facts,Position,Ineffective,en,17
493bda9c260a,1627A070AEBB,this is a landform not an alien marking.,Position,Adequate,en,8
b987f5f383f4,1638D2DC4FC9,"i have read and heard your argument about all students taking place in community service by mandatory rule. no disrespect to you sir, but i have to firmly disagree with this idea.",Position,Effective,en,32
9992e86a864f,163A7C9FCF34,"the electoral college was created for big states, avoid run of elections and centainy of outcome.",Position,Ineffective,en,16
2698a7569d35,164F2115421D,i argue in favor of changing to election by popular vote for the president of the united states,Position,Adequate,en,18
5a7ad4d63e7a,1669F1CC90D9,i think that this is a good thing and a bad thing mostly good,Position,Adequate,en,14
feba96e916fa,16D1A7B1BC84,the electoral college should be kept,Position,Adequate,en,6
40ad572fbfcb,16E4FB7A2BAF,"i think that community service should be required from all students because, without help from the people of the community it will not be nice enough to enjoy.",Position,Adequate,en,28
9e1bb5514a66,1715A8524539,i think you should keep the electoral vote,Position,Adequate,en,8
e124295fe115,171E655CC8F1,"attend classes from home by way of online can be a good idea but , in my position is not a good way for the student and can be innecesary or bad idea in many reasons.",Position,Adequate,en,36
51c6ea2ab36b,172F67E7FBBC,i think that you should not make students do community service to students that don't like doing it.,Position,Adequate,en,18
4750c93c3760,173DB7DA3CE3,"if the school principal wants to change the cell phone rules , then i think it would be a better idea that she lets the students have cell phones at their lunch period and other free time but make them shut the phones off in class",Position,Adequate,en,46
df88d0c3fe1e,178FCB8C1D80,i belive that the people should get the popular vote and that the electoral college should not be kept because it doesn't exactly help the people.,Position,Ineffective,en,26
1c78f45a1ade,17C688FD8337,i believe that the electoral college is a good thing.,Position,Adequate,en,10
7e0ef38d8cef,17C80F3C80B3,so if i had to choose one it would be option 2 that students are not aloud to use them in school,Position,Adequate,en,22
cc9e385c93d3,17E5C17F1A9F,the electoral college is unfair and irrational.,Position,Adequate,en,7
90b9b7ad5a64,1801F16E35E4,the electoral college could have some ups and some downs but facts are that the government are not going to get rid or abolish the electoral college any time soon.,Position,Ineffective,en,30
9dfab7764d36,184077A08F67,"the development of driverless cars is a positive and necessary one, one that will help improve society significantly.",Position,Effective,en,18
ba4f9f865dd3,1840AEC2DC71,i think that the electoral college should stay where it is today,Position,Adequate,en,12
d681929274f7,1842B5E46878,"i know you set high standards for us to achieve and you will get those soon, but in the mean time, i believe to participate in sports you should at least have above a d.",Position,Adequate,en,35
aab29bdb1924,18658BB1E5FF,we should keep the electoral college for the voting of the united states.,Position,Effective,en,13
df2b0be7344a,18860E0DA892,we should be able to keep the electoral college because it hasn't caused any harm when it comes to electing president or vice president,Position,Adequate,en,24
ded6523dd9cd,18AC57CFB338,students would benefit from being able to attend classes from home,Position,Adequate,en,11
93f6a5efd469,18EAB669FDE2,getting rid of it now would be wrong,Position,Adequate,en,8
3f205ede6df5,1934C9CFDA72,what the pcture actually shows is the martian equivalent of a butte or a messa which are landforms around the american west.,Position,Adequate,en,22
674eb6bbb96f,193B0EE3BF45,"community service should not be required by all students. although community service is a wonderful thing, service should never be forced",Position,Effective,en,21
a44f1aa31ed7,193FCB88CF06,i think we should keep the electoral college because it gives the people opportunities to vote for electors and presidents,Position,Effective,en,20
ffbeb8b33b71,196782208035,the driverless cars could change the world in a positive way.,Position,Adequate,en,11
85743ad1836d,19AE5A267720,"i would like the eletoral college to change, to let the people vote not the congress pick any president he wants",Position,Adequate,en,21
20fc88dc9ae2,19AEDCFA6EF1,"in conclusion, i believe, senator, that we should change our election by popular vote for the president of the united states of america.",Position,Adequate,en,23
2928f7fb3491,19D014A29353,"principle, i think students should have to do community service,",Position,Adequate,en,10
8f7edacfdff4,19EFA4F36E68,i think there should be a little changes like they need more meetings to choose there president and the vice president how many votes are in to choose there president.,Position,Ineffective,en,30
569676514bd8,1A25F592A8B1,i feel that electoral college should stay becuase it set's straight the manege for the peoples votes for the president,Position,Adequate,en,20
163e056aa627,1A31F3084DC0,well i disagree with students having to perform community to service,Position,Adequate,en,11
bf4e808df5cf,1A5D1D1C4F14,humanity needs to experience new things and give this new way of driving a try.,Position,Adequate,en,15
807b8df69868,1ADE96A7A4D3,i believe that semi or fully autonomous cars are a danger to the world.,Position,Effective,en,14
e7e80a5a6df8,1B3701EE4951,i think that kids should be allowed to use cell phones during free time in school.,Position,Adequate,en,16
228eaba46853,1B52BB98FACA,i think we shouldn't get community service,Position,Adequate,en,7
da3a0a91ae81,1B9A3BB7082E,"dear, state senator i think that the elctoral collage should not be here anymore.",Position,Adequate,en,14
542ff1d3e9e7,1B9CD4058350,i'm writing you this letter to discuss that we should keep the electoral college.,Position,Adequate,en,14
1febd979f3d8,1BCF061FF0FF,will kids should actually bring cell phones to school the reason,Position,Ineffective,en,11
3199ddbe47b1,1BEB13D46E9D,i think the united states should keep the elector college,Position,Adequate,en,10
0c13d15f1f09,1BF9AA238FCE,taking classes online and at home is extremely beneficial for a student's learning,Position,Effective,en,13
9f197ec44fbc,1C088E6CD17E,"although virtual learning provides a more personalized learning experience for students, the consequences of implementing online classes outweigh the benefits.",Position,Effective,en,20
94b8c5723488,1C3A41A2CE86,"well i think that the electoral college should stay because, its much easier then just picking a person to run the united states.",Position,Adequate,en,23
2c0c389d02d1,1C54A8400984,i think it should be the most votes each president because it should be majority rule,Position,Adequate,en,16
a980c0dc7903,1C638282627C,i disagree on this article,Position,Ineffective,en,5
5ad227412eee,1C6B45AF8116,yes i think students should be required to community service,Position,Adequate,en,10
a46ee72d4dd6,1C7FDCD3337C,i recomend that the electorial voting should not be changed.,Position,Adequate,en,10
5d25155f57b5,1CCDBD707F65,"this explains the purpose of this letter, to abolish the electoral college. i have this opinion",Position,Adequate,en,16
115c3fe65266,1CD84A125450,i think we should keep electoral colleges,Position,Adequate,en,7
93ccb1da3b5b,1D0EC331D8F6,"personally, i believe that for some students, learning from home may be a much more beneficial method of schooling",Position,Effective,en,19
943adcd9d908,1D10B524E194,i think that they should be aloud for only lunch periods and free time.,Position,Adequate,en,14
e7a55d0b3d7c,1D374A0B26EA,in my opinion i believe that the electoral college should not,Position,Adequate,en,11
3d0ccb49c7f7,1D55D4FF63BE,i argue in favor of keeping the electoral college,Position,Adequate,en,9
2bb941616078,1D8D04DBA122,i think that you should have a b average and not an a average to play sports,Position,Ineffective,en,17
23a3c09126dc,1DC257172C29,driverless cars should not be developed,Position,Adequate,en,6
fd90ae8c3946,1DD339DE06D4,i think students shouldn't have cell phones ay all because that can affect the students grade and make them repeat the same grade.,Position,Adequate,en,23
78e8ae1b833d,1E2844A2BE02,to start off with the electoral collage should not stay and be the ones to vote for us because its we the people have the choice that we make to pick our leaders weather its the president or congressmen/women or even judges.,Position,Adequate,en,42
ac7cf5dd67f9,1E5EFF5360E2,"some people may think that the face was created by aliens, but it was not.",Position,Adequate,en,15
a3dbcfc85d2f,1E6CE8FB9C96,changing to the election by popular vote would be a great idea,Position,Adequate,en,12
1852709c8e37,1E7013131796,"i think you should allow us to have our cell phones on, and be able to play or use them during free time and lunch. as long as we turn the off when we are asked.",Position,Adequate,en,36
ed96e878cc37,1E7C6D8AB2A2,dear princpal i think that kid should be able to use there phone on there free time,Position,Ineffective,en,17
393c386ffdaa,1EF5AB00CBCB,my opinion is that they need to change electoral college.,Position,Adequate,en,10
147e0878787f,1EFA2916E5A8,i personally do not think students should be required to perform community service.,Position,Adequate,en,13
d9258a04ee0b,1F0B13A90754,i believe that you shiould get rid of the electorial collage method and change it to the popular voting method,Position,Adequate,en,20
d91fd89e528b,1F11C3F72282,driverless cars are some what useful for us,Position,Ineffective,en,8
4159f45961f9,1F30B1F276A7,i think that students should perform community service it would be great for our community and should be required or mandatory for the school,Position,Adequate,en,24
0ba1c9dfeee9,1F56575F6388,i believe that cell phones should be allowed in school at lunch time but if you have them out during class you'll receive the normal punishment.,Position,Adequate,en,26
a8390677b384,1F6AB4756E2B,i do think that all students should be required to perform community service.,Position,Adequate,en,13
3eddaf6f5c4e,1F8354F0A861,"i believe that students have the right to choose what they would rather do, instead of being forced to do so.",Position,Effective,en,21
c58a5df1e21d,1F8ECF8C118D,if i had to choose i would change to election vote cause it is more popular and it has less problems unlike the other cause when you do electoral college you have to do lots ofdifferent things that is not worth doing,Position,Adequate,en,42
1ef22a4aa258,2007A7232687,the eletoral college should stay because this has been the system that has been used for years in the united states and i dont think that it would be respectful to the ones that have been choosen by this system.,Position,Adequate,en,40
cced83e41e73,2022B8E2B360,"i think we can help this community by helping,clean,stop littering and start helping everyone so that this world can live longer then the outher worlds did",Position,Ineffective,en,26
fb8e694eb0b9,202A2848311C,i think online classes would not benefit students,Position,Adequate,en,8
92d7b5289e20,20C21D4E5A6C,"changing the voting system to popular vote will give all of us that reassurance we need, such as knowing our voices are being heard.",Position,Effective,en,24
d6705555561b,20D0120E0F48,to me i don't think community service would be bad for us,Position,Adequate,en,12
0473ae1927f0,20FE40010F03,my guess is to not have cell phones at all or their will fail at school and in life.,Position,Adequate,en,19
8ae8a56e9abc,214BC7CE00D1,i would like a favor in keeping the electoral college,Position,Adequate,en,10
d94048463676,2158A5D15F84,the face is clearly a natural landform.,Position,Adequate,en,7
a9c2db2a42c6,217A7429341D,helping the community is a great thing to do.,Position,Adequate,en,9
7a1949a7af40,2181C567F6B0,so don't change the policy in till you see grades go up in too the b range.,Position,Adequate,en,17
4aee618ba1e7,219F04FD37B6,driverless cars are really beneficial.,Position,Adequate,en,5
3f1ad0d55680,21A162D4B0CB,"while some say that the electoral college goes against america's democratic ideals and it increases the probability for a disastrous vote, the electoral college still gives ameican citizens some sway in the election and with a completely democratic system of voting there is a good chance that the outcome could be even more disastrous.",Position,Effective,en,54
9cb44edbf52d,21C30597D17F,"if we want to keep america fair and keep our pride in our country we should most defaintly start electing our presidents by popular vote,instead of relying on an out dated system that has many faults and injustce",Position,Effective,en,38
6ad9838d958b,223370B9F564,well i think you should only give your students community service is if they did something bad.,Position,Adequate,en,17
2e2efb8cfc31,22407ED964AB,my opinion on this issue is to require community service to all of the students of our school,Position,Effective,en,18
40d76c913685,22603B44E550,"the electoral college is ""unfair,outdated,and irrational"". if the electoral college is unfair why should should the u.s keep this process in our goverment? who really knows? but on the other hand popular votes is a great way to keep voteing fair and rattional to the u.s citizens",Position,Effective,en,47
7449f801322d,22B0E90D524E,i think all students should have a certain amount of hours on community service to do each week.,Position,Adequate,en,18
ee6535fd1cc2,22BB7EEA0475,"humanity believes this land structure is a face left by aliens, we will never know.",Position,Ineffective,en,15
37a248d309c7,22ECC2FD37EE,there are somethings wrong with the electoral college,Position,Adequate,en,8
9d5e7279a734,23011CDB368B,i believe we should have policy one,Position,Adequate,en,7
5a58b18a462d,233A9C9D748F,the face on mars is just a natural landform. it was not created by aliens.,Position,Adequate,en,15
ee134f62718e,234C54F93ABC,i believe community service would have good looks on to our schools.,Position,Adequate,en,12
10781991f684,236ACE5E8FC3,the reason why i am writing about this is because there are a lot of things wrong with the electoral college,Position,Adequate,en,21
09337d4d6652,2375E96B7653,"i think that my school and i should be required to do community service. i also think it should be a choice for students to say whether or not they want to do it,",Position,Adequate,en,34
5ac96190ffcc,237968EDE68A,"i think community service should not be a requirement ,but strongly suggest it to the students.",Position,Adequate,en,16
f29b05201997,237E08ECC729,"while many have negative feelings, or no feelings at all, towards the electoral college, it is a very useful force in electing the president because of its",Position,Effective,en,27
17ddb1c7d6de,2396B6BC4F67,i think we should change the election by popular votes for the president of the united states.,Position,Adequate,en,17
4c8aabcbdcee,23A3812CE15F,"i think that the electoral college should have less power, but not be totally rid.",Position,Adequate,en,15
dee139592dd5,23CC3629CEC0,i think we should have to do some kind of community work,Position,Adequate,en,12
c6ba363ecdaf,23E182BD3084,i feel that you should change to the popular vote for the president of the united states.,Position,Adequate,en,17
1edf12da319d,24122D3D3AED,"i think that students should have a choice in this yet i can't help thinking that this would help solve problems, so i am forced to vote for this new rule.",Position,Effective,en,31
839eaa89ba1e,2421208F6A6E,i think that you should let the students bring there cell phones to school and let them use it during free and at lunch,Position,Adequate,en,24
35d561a3ded2,243ED18B29C0,i believe that this policy will help higher the amount of b average students because many people do enjoy playing a sport or another activity.,Position,Adequate,en,25
1e92e35b66b2,24687D08CFDA,i think it just a natural land form because there is no alien monument.,Position,Adequate,en,14
b1d0de3a1cc9,24B385AF486F,i think we should be able to have cell phones in our school,Position,Adequate,en,13
16c51d2eb1fa,24BCEBE0EEF1,i believe that the school cell phone policy should be that all students should have their cell phones off at all times at school,Position,Effective,en,24
ec54ad02980f,24E0B6DB7B49,i think that having the school do community service is a great idea!,Position,Adequate,en,13
efbeff5986f4,253DB9820B2E,"i honestely think that it should be popular vote instaed of the electoral college. i think that because its going to effect our lives, our way of living, and how our way of life is going to work. if we pick a president then thats who we wanted now what a group of people want.",Position,Adequate,en,55
66ee84d87f0d,2589CDBE363E,"the electoral college is an out dated sistem that we keep because the goverment wants there to be a clear winner, but we know that is not what the people the people want the right to dicide.",Position,Effective,en,37
814e5a317142,259706C1BBC3,"all these big name car companies are claming to have these ""driverless cars"" soon, but how safe is it going to be for states, and pedestrians on the streets?",Position,Ineffective,en,29
fdbd6f5a798e,259C2BDB1FFF,i think that every student should do community service,Position,Adequate,en,9
6f9538010119,259CAA746857,"in my opinion, i would want to keep the electoral college,",Position,Adequate,en,11
92ccfc22a577,26453BA910DE,"however, to a greater extent students would be at a loss from taking classes at home,",Position,Effective,en,16
059d90ae3a9a,264C52745EE1,i think helping out in the community would be fun. to me helping people out is a good way for people to get to know you. it also helps make out world look better!,Position,Effective,en,34
847d6d8556ed,2689E413844D,i believe that the electoral college should be abolished.,Position,Effective,en,9
fd072e366aae,269483FFAB82,i think that we should be able to have our phones in school during lunch and free periods.,Position,Adequate,en,18
338cce6981e1,269F6428008E,scientist found out that it was a martian mesa and that those shadows made it look like an egyptain pharaoh.,Position,Adequate,en,20
3e953f69402f,26F5F129E53A,i would like to keep the electoral college. i think it would be better for the people.,Position,Adequate,en,17
c57afb97f186,2710BC110FD2,there are both positive and negative aspects mentioned in having a driverless car.,Position,Adequate,en,13
99782ca26927,2714214F7D9E,i think students should be required to perform community service.,Position,Adequate,en,10
8aaa37062380,271636CCA33B,in my oppinion i think the people should vote.,Position,Adequate,en,9
0f24d9209a83,2723DB12AC00,i think students will highly benefit from atending classes from home,Position,Adequate,en,11
