id,topic_id,text,type,effectiveness,lang,tok_len
ce68cd1818c4,DA3D494E63E4,"in conclusion nasa is over reacting over this face on mars because they think aliens did it, they been taking alot of photos, and they been showing it to the public. i think nasa should stop taking photos and reasearching the face because its a butte or a mesa.",Concluding Statement,Adequate,en,49
0c4917de2387,DA44340727CE,"he gave me back the pictures and he said ""you know i think those pictures didn't help change my mind at all""",Concluding Statement,Ineffective,en,22
3e89be8c0be3,DA5E92093978,"with the new technology it i that it is a benefit to our generation. all of the old paintings that we could look at and tell the mood, history teachers would have a field day. i belive that the new technology the facial action coding system is valuable",Concluding Statement,Adequate,en,48
adf195daeaf3,DA6449D7D94A,"are you ready to accept the truth about the face on mars? i have listed valid, credible arguments including the high resolution of the 2001 photo, and the weak resolution of the 1976 photo. i also questioned the logic of extra-terrestrial life, and the logic that nasa would have used to cope with the discovery of aliens.",Concluding Statement,Effective,en,57
72b21c557200,DA8115F12B50,"from lessening the amount of pollution in cities to aiding the development of cities, limiting car usage can do great things.",Concluding Statement,Adequate,en,21
d05414c12688,DA8C8A4E3A3E,"in conclusion, aliens did not cause the face on mars because it is a land form caused by the weather on mars. if aliens caused the face on mars it could have a been more evidence of their existance, and the face would not look more of a landform. otherwise, i do not believe the face was caused by aliens, more so of a landform.",Concluding Statement,Adequate,en,65
f5cbb9f441cb,DABEF78A3A24,"all in all, the author makes very good claims as to why nasa should continue to pursue further research on venus. it would help determine if there was previous life, if it once operated as successful as earth, and if earth could potentially be headed in the same direction. however, the extreme weather conditions, actions necessary for research, and un-cooperative technology make this pursuit seem far less worth it considering how danger it is for humans and even the spacecrafts sent to examine the planet. ultimately, the project can be deemed as impossible if facts given in the article remain the same.",Concluding Statement,Effective,en,102
0395966a0ee4,DB0E754610DB,astronomers are saying that venus may have once been been a planet like earth. i think that he did a really good job on collenting information abou venus .i hope that one day astronomers will be able to land on venus safely and be able to explore it. the reason is because i wonder what it is like to be on that planet. in my opinion i think that one day it will be possible to explore venus.,Concluding Statement,Adequate,en,78
b3fbff32c602,DB3351F815E2,"students need to be able to learn on their own and to communicate with teachers on how well they´re understanding what they´re learning. by using facial recognition technology, its taking away their communication skills. there are many flaws to the facial-expression technology that make it a bad candidate to use in schools. it´s certain that there are plenty of good uses for facial expression technology, however using it in schools is not one of them.",Concluding Statement,Effective,en,75
6745981729f6,DB4AA9C5B389,in conclusion we don't need this type of technology just to see what a person is feeling. it mostly feels like a waste of time at least to me.,Concluding Statement,Adequate,en,29
b0038cf81cd9,DBBF3EF47E93,"so you wanted to know some advangaes tolimiting car usage? well you got your answer. i had give 3 reasons to you have some advanages for limiting car usage. as loosing stress,relaxing,and helping the enviroment, these are some great atvanges but theres many more. i just didnt want to list more because i though i would bored you to death!",Concluding Statement,Adequate,en,60
8fdf3d6355e4,DC02852088A0,"cars will only continue to grow in a positive way in the future, and i believe that is something our past has brought to us, and only for the good of it. so why not use it? driving is better than walking/bike riding.",Concluding Statement,Adequate,en,43
d744a5bea1be,DC4E11A259D8,in conclusion these were my claims as to how the author stated that the study of life on venus should or should not happen.,Concluding Statement,Adequate,en,24
79690e2e398c,DC5BBE514ECE,the article points are clear and strongly backed behind. the gives every expression that his new technology is good.,Concluding Statement,Adequate,en,19
564ca8508b8f,DC83F2FC879B,and so becouse of facts such as it being equivalint to a landform commen around the american west i belive it is not alins. so i hope this proves thate the face is just a natural landform.,Concluding Statement,Adequate,en,37
700d2135e5ef,DCABFA6AD5AE,a student lead project during the summer is a great thing it keeps the mind or a student engaged with out boring them. students can research any and all topics they would like so that they enjoy keeping their brain working and focused on bettering themselves. teacher based projects will give the students structure but will leave them feeling not engaged because the topic is not something they will necessarily enjoy. the idea of a student based project is a good idea and should be created to help the minds and bodies of the students.,Concluding Statement,Effective,en,95
51b93f43d523,DCC03D6E1A60,why are you guys holding back on giving us educational freedom like the choice on if we do extracurricular activities. why are you not giving us the choice on if we do extracurricular activities i can not tell you for shore but i think they dont trust the us to challenge our self to help our self to get better but i think we are capable and we want to and will if given the chance to.,Concluding Statement,Adequate,en,77
08af4bafc820,DD3F7252F887,we have expressions every day but sometimes can be hard to tell how we are feeling. most people dont know how other people feel but this can let other people understand what they are going through. this can also let people track the emotion they want to know if that person is feeling. yes i do think that this system should be used. it can help alot. this would be very useful in alot of things.,Concluding Statement,Adequate,en,76
fc9aa189f65f,DDA2A181F486,there for i support and don't support this technology because we could use this technology for good things or just use them for dumb things like recognizing the mona lisas emotions like who really cares.,Concluding Statement,Adequate,en,35
8ea1540fc2e9,DE01C3FDCA0A,"drivers should not be able to use cell phones in any capacity while driving because in a matter of seconds you, your family or someone else's life could be put in danger or worse, taken away. no notification is worth someone's life. you can easily take someone's life young or old by a simple text. before you start driving, call and text everyone that needs to be called or texted and if they call or text wait until you stop or get to your destination.",Concluding Statement,Adequate,en,85
9da0ea45c66b,DE6E0F8EAA59,it really isn't a face on mars it's either a natural information or a alien artifacted.,Concluding Statement,Ineffective,en,16
4463e558552b,DE7F02980A1D,"activities a student enjoys can introduce them to experiences they didn't know were possible. extracurricular activities help students release stress from the hardships of their day, show them a way to think that they haven't seen before, and is beneficial for those who believe they are not intelligent. i believe that they would be helpful to students and help them excel in the future and should be required in schools.",Concluding Statement,Effective,en,70
af73fd34aec1,DEA664963CD1,"i know we have it we just done want to release it into the world which makes sense but at the same time we could have billions of people living on 2 differnt planets. our technology is not quite there yet though, but we're getting somewhere.",Concluding Statement,Ineffective,en,46
30170b8b8557,DF082C5AC45E,"the author also adresses the technology advancements we would have to make aswell as gives us motivation to explore and create by saying ""our travels on earth and beyond should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation.""",Concluding Statement,Adequate,en,50
33ef6c9727be,DF1287CDBCF6,"teachers want students to know how and what they are doing, but they need to learn how the students, know what to do and how to do it.",Concluding Statement,Adequate,en,28
a152d16b4e3d,DF76BBCD85B1,"teachers should be the ones designing the projects due to the fact that they get paid to create such things as projects and know what lessons are going to be taught in the following year, and students just aren't ready for this type of task. the answer is rather clear that is should be the teachers designing the projects and not the students.",Concluding Statement,Adequate,en,63
e2a38e33cc13,DF890FC7D48F,everyone would be doing something so that even the kids that dont want to do anything still have to. i agree with this principle in many ways and think he is absolutely amazing and his idea is a great one. if we all work together to get the whole school to be active than i think it would be possible and they would have a great school.,Concluding Statement,Adequate,en,67
f09d06fd0f58,DFC04AA3DC98,"so that explains almost all the troubles of this trip and exploration, but there won't be much to see through all the clouds and the fact that going to the ground is too dangerous what could you possibly do. the author seems to support the idea of studying venus really well, but i don't think that we know enough about the planet to determine whether going is in our best interest.",Concluding Statement,Adequate,en,71
eba5394786fc,E0243DB9F8D2,in my case i still prove this to be an alien. we've done plenty of research and nothing has been found is it is a human face or an alien. my question is if that it was a human why wouldn't have we known it was a human if it died. where'd the rest of their body go? perhaps it was trapped under the surface but in no question i still believe this is an artifact of an alien.,Concluding Statement,Adequate,en,79
6917fcaf5f0a,E04E83CEF5DA,"at the end i think that there's no need for you to know if the person if feeling bad or happy .what if the person is feeling not so good because of family issues? as a person , we wanna just move on and not remind are self of what just happen because it'll make us more disapointed then we already are. i think that less technoloy makes people less crazy and less stressful. the new technoloy is going way to far for this to just makes this up and just imagin something even worst that they made up off.",Concluding Statement,Adequate,en,100
04979913cf13,E05ACF2DFCB8,the design of what project the students are given in the summer should completly be their own design not the teachers. if the students design their own projects they will mostlikley do something they like . if they do something that they like they will get it done and the learning experiance will be so much better then if the teacher designed what the students where told to do over the summer . it being said if the students where able to design the project they would enjoy it and be able to get all supplies they need for it because the teacher might pick something the student might not like or something they cant get supplies for. they would also probaly love to be told they have a project to do over the summer if it was their design and get it done. so overall students should be allowed to design their own projects so they can learn more in the summer.,Concluding Statement,Effective,en,163
bbc4a4e8d94b,E09942089364,"we don't have enough evidence to prove that aliens created this, so it's much better if we stick to my idea. it's all the work of your eyes, shadows, and the form of the rock. if only we could go to mars and figure out the truth.",Concluding Statement,Adequate,en,47
171025f3bd04,E0C57C8B7FFA,"not only are the advantages of limiting car usage subtle however they are also direct and can have immediate positive effects on people. by making sure people do not overdo the amount they utilize their cars, they become less stressed, have a healthier environment, and save money. this issue is worldwide however, the solution is becoming worldwide as well creating exceptional results and care from car drivers and people are really thinking outside of the box to make magic happen.",Concluding Statement,Effective,en,80
93b64ed189cf,E0CF4993483B,the artecal shows you how people can make nothing into something even if they fail they still can gt something else right or make something even though they tried to do something else.,Concluding Statement,Ineffective,en,33
9da84042bfc3,E10D5E79B0A0,"the use of the facial action coding system in classrooms would be beneficial in classrooms to both the students and the teacher, because it would allow the teacher to adjust lessons in order for more students to understand the concepts. dr. huang predicted that the system would be able to manipulate lessons based on the readings of emotional expressions in the classroom. the use of this technology to read the emotional expressions of students in a classroom is valuable, because it would benefit the student's learning ability in the classroom.",Concluding Statement,Effective,en,90
883437364654,E125061E7C8A,"teachers should pick the summer reading because they only want what's best for their students. it helps them: learn,stay connected with the world, learn independence, and be an overall great student. if teachers keep picking the summer projects future students will become the important hard working men and women that will eventually run the world.",Concluding Statement,Effective,en,55
8a2c8b668c18,E151FC867457,so that is the reaons i think we should not have the facial action coding systems.,Concluding Statement,Ineffective,en,16
3d315e3fb2d1,E1BFD7E344FA,i say that is a good idea to have tha soft ware. it helps the students learn stuff. it teach them about muscles they have in the face. it will give them experence on softwares. i think is a good ides to have one.,Concluding Statement,Adequate,en,44
cbb4b48a8e7f,E22134365CE5,"i conclude that the technology can't support the smiles of people's faces because, there are muscles, tissues, and cartlige in the humans head. they even indicate the difference between a genuine smile and a forced one. in the real smile, the zygomatic major (muscles that begin at your cheek bones) lift the corner of your mouth. (that's our instruction [HASHTAG]). them mona lisa is 83 percent happy, 9 percent disgusted, 6 percent fearful, and 2 percent angry.",Concluding Statement,Ineffective,en,77
b5308afea9c9,E22EDA0278ED,and that is all the ressons why we should not stop exploring venus.,Concluding Statement,Ineffective,en,13
030b6ab25068,E27F2BAC8CD9,"cars will never fully vanish. but you can do your part. the next time you have to go to the store that's withing walking distance, take a bottle of water and head out. greenhouse gasses could be stopped, and it all starts with you.",Concluding Statement,Adequate,en,44
18441512b620,E286AD066204,"although some may disagree, teacher-designed summer projects deem to hold much more beneficial qualities over student-designed projects. from keeping an overall theme and being well organized to helping students get a leg-up for the upcoming school year, teacher-designed projects just have a more positive outlook overall. although student-designed projects seem like a good idea, it will ultimately just turn into a giant, unorganized mess where the students do not even learn anything new. in conclusion, summer projects would be better off if it were designed by teachers.",Concluding Statement,Effective,en,87
39b766a011af,E2A07EFFFA7E,i think that the facial action coding should only be use when that person wants to try it and is not scare of what would happen if sometimes goes wrong while checking her or his emotions. techology sometimes is bad and good but more times is for the good ways to us.,Concluding Statement,Ineffective,en,52
ffd6f835ec9e,E2B2ABB01662,"so yes, this coding system in very agaist it i can see if somebody would want you to know how there feeling. not asking them in just doing it is respecting eachother space. this was a horible idea for someone to come up with.",Concluding Statement,Adequate,en,44
0f486ab7584f,E2BB0AA98EA5,i just want you to let the students have a voice and not just the adults,Concluding Statement,Adequate,en,16
31c6d34bbb45,E313B4A45475,"clearly, this technology should be banned because it is not used correclty and every person who uses it is, it's using it too much and that's not how it works.",Concluding Statement,Adequate,en,30
4da796114c29,E313EE03F35F,this is why scientist think it a worthy pursuit to keep studying venus. they are getting closer and closer to overcoming this challange. they have allot of options on how to survive on venus. once they get it it can help us with allot of things. thats why scientist wont stop studying venus.,Concluding Statement,Adequate,en,53
5e7f71a7f032,E3349F640D64,"in conclusion technology that scans your face to read your emotions has too many ethical questions, financial problems, and no personal connections for this computer process to be acceptable in the classroom. although this advancement is impressive, the classroom setting is most definitely not the right place for this type of computer process.",Concluding Statement,Adequate,en,53
a088a8172565,E34D011F7B98,"the job is great for all of these reasons. if you frogot what they were the reasons are that it might help us, you sometimes get free time, and it is easy. i think this job would be great for any of us. so if you want this job and if i were you then i would take it. therefore i think this is a great job.",Concluding Statement,Adequate,en,67
371417fc292e,E36560297AD9,"teachers can organize a summer project better than students because they are highly experienced in doing so. teachers find ways to engage and challenge their students which leads to a higher passing rate. so while student-designed projects can be fun and easy, it's more effective when summer projects are teacher-designed. the biggest problem with teacher-designed projects is that not every teacher or student is the same, however teacher-designed projects are said to be more successful than student-designed projects. they are not always fun, but they are always effective. teachers are always working to help students gain information and be successful in life. so next time you have a summer project and you want it to be student-designed, think about all the things your teachers do to make sure you are going to be successful. it isn't supposed to be easy, and it isn't always going to be fun, but as long as you learn the information, it will always be beneficial.",Concluding Statement,Effective,en,161
ad550ade0093,E37D480CD473,"although student-designed summer projects may appeal more to students, they will ultimately privide significantly less benefit to students' education, than teacher-designed projects would.",Concluding Statement,Effective,en,23
f1545de8afe9,E4124ED1046C,"in the end, the landform was found to be a martian mesa. there are many mesa's in the region of cydonia and that's a part of how we found out how it was a natural landform. also the surveyour verified that there wasn't any other monuments near the landform. if there was any life on mars we would want to tell the people so they can be intrested in the activity at nasa, but for now there has not been found any life activiy on mars.",Concluding Statement,Effective,en,86
6b21e8f9b838,E4630B623165,"in conclusion, facs should be incooperated in all classrooms nation wide because how many times are a kid did you tell you parents at the dinner table that you did not learn anything at school? with the facs that topic at dinner can be changed because the facs can modify lessons if the students are bored or confused so that students develop more information in a days work at school. the able to read the emotional expressions of students in a classroom is also valuble because if a student is struggling with mental problems, rather than being bored or confused, the facs can detect what he or she is feeling and that particular student can get the help he or she needs to succeed in life. as one can see, the facs would be an incredible improvement in all classrooms across american and over seas because with the effects of the facs students will be able to learn and take away more from a lesson than before.",Concluding Statement,Effective,en,167
5d282f0d1e39,E47590B3F2CF,"well, i hope that i convinced you into becoming a seagoing cowboy like me. it's everybody's world. let's help save the people in it.",Concluding Statement,Ineffective,en,24
0291e3d60382,E4824CBFEEBD,the facial action coding system could tell a person if they are tired because the computer can tell by their muscles. it will tell the teacher wich student is tired so they teacher can do something about it. it will help out a lot of the teachers from telling who's falling asleep.,Concluding Statement,Ineffective,en,52
fcd58deac938,E49A2A338F6F,"when i was a seagoing cowboy, it opened up the world to me. i saw that the world wasn't all sunshine and rainbows, like the little me thought. the world was full of unfairness and was my job, everybody's job, to help stop it. i stepped up to do my part by joining the seagoing cowboys. do your part. join the seagoing cowboys program today. make the world a better place, one cow at a time.",Concluding Statement,Effective,en,76
b47af8ede705,E49CCE901992,i believe that the facial action coding system works perfectly good and does indentify humans expression like dr. haung said but not real emotion becasue the person can just be expressing some emotions but that doesn't mean they feeeling it that way.,Concluding Statement,Adequate,en,42
88ab1850ccc4,E4CE3E508B44,"in conclusion, this is not aliens. this is simply a landform. even though it does look like a face we have supporting details that back up our argument. it is clearly not an alien. everything needed to prove this is tight in this essay. i hope that now you have come to your senses and agree with me.",Concluding Statement,Adequate,en,58
0c9ef3467aa6,E4EC09FBBC69,so those aere the reasons that i would want a use of technology to read the emotional expressions of students in a classroom that is valuable.,Concluding Statement,Adequate,en,26
fae4566857e7,E5856BB0C34A,"although, some people people think it was created by aliens or that few scientists believe the face was an alien artifact, but actually its just a natural landforms common around the american west.",Concluding Statement,Adequate,en,33
7e6477ffd271,E595E218D423,"if you join this program it is a good idea because you can visit many unique places, experience advcentures, and and travelling if you work on the ship. so you should really consider joing this program.",Concluding Statement,Adequate,en,36
4c87ed3d2e96,E5B076EB95A7,in conclusion you should believe that the face is a natural landform is because aliens isn't real.,Concluding Statement,Adequate,en,17
4fd075b89cfe,E609C36EC225,"i would have to agree more with nasa's ideas on how to solve the problems venus is dealing with. i agree with the author it is just i don't think his idea's will wokr as well. one day i think we will be able to live on venus and have it connected to earth. in this essay i told you about about the challenges author states in the story about venus, nasa's asspects on venus and how we can deal with these problems.",Concluding Statement,Adequate,en,83
b9ee653bd06a,E60A91172B20,"the seagoing cowboys program is a program for helping others. to sum marize the reasons. the program helps with people in need, the program goes around the world, and the program helps with livestock and supplies. luke did a great thing to help with the world.",Concluding Statement,Adequate,en,46
1f205af7c048,E60EB5C35194,so at the end of the day i personally don't think we schools should have this type of technogoly and be more focused on other technologys like finger print sign in or school resources.,Concluding Statement,Adequate,en,34
eb255ff59a93,E61D1C3EC9DD,"in my opinon i believe the face is real. others might argue that its still something crated by aliens. especially sense it was clearified as a butte or mesa. no matter what its an opinon based topic that you can argue about all day. the real question is what do you think? in conclusion there has been plenty of research and examinations on the face of mars. i still think that the face is real, others might think differently. this topic can go both ways in opinon wise. think wise about this topic. consider talking about it with coleagues and come up with a conclusion for this topic.",Concluding Statement,Ineffective,en,108
e69022bdae4b,E66C66D98801,finally i told him that it was just a big old rock with shadows covering it. and other scientist say it is just another enormous rock.,Concluding Statement,Adequate,en,26
495de337e424,E6B9DA32FE13,"in conclusion of visiting venus, it would be dangerous. it would also be very interesting. knowing there could have been life on venus is pretty cool. we need to find out a way to get close to venus. we need samples of venus on earth.",Concluding Statement,Adequate,en,45
7e4968c139e3,E6F8E5374615,but last i think its valuable in someways in school or at home . sometimes people dont know whats wrong with they body. they can get right on the computer in so the computer could tell them like your despress or things like thats,Concluding Statement,Adequate,en,44
9a3eeb350673,E7111F690B98,in our future we should all be happy and enjoy life. schools should let students play sports and be a councilor or be in the year book. parents should let there kids be a little more free.,Concluding Statement,Adequate,en,37
f5b74cfef88e,E71135F11EE0,these are some of the reasons why i think it is a good idea that we should limit the usage in this world because there are so many pro's and cons on why its a good/bad idea.,Concluding Statement,Ineffective,en,37
8682487528bc,E743F9AC8BBE,"in conclusion the use of this technology to read the emotional expressions of students in a classroom is super valuable from videogames, professors to classroom computers and even just improving being able to read facial expressions is important because after all most of the human communication is nonverbal meaning not talking it is just simply ""emotional communication"". also it says in the very begining that this new revolutionary software has promising applications for a good ammount of industries. proving that the use of this technology to read the emotional expressions of students in a classroom is valuable thus improving the already flourshing education of all the students who take grasp of this. leading on to a brighter and better future for everyone in the world.",Concluding Statement,Adequate,en,125
489384839a77,E7A3DBC919C1,so this device isn't helpful to the world today. in today's society people dont want others knowing their emotions. if they want to know they can ask and if that person wants to tell them then they will. this device is an invasion on peoples privacy because not everyone wants you to know their feelings. this device wouldnt be used by very many people in the world today.,Concluding Statement,Adequate,en,68
9b974ab734ed,E7C5E12F4E84,"in conclusion computers shouldn´t be allowed to read students expression. in paragraph 5 dr. huang says it isn´t hard to tell whether a friend is feeling happy or sad you should be able to read that, so why exactly do we need a computer doing that? some things us humans should be able to figure out because its our body and we know how it works. therefore we shouldn´t need technology going pass our personal boundaries and telling us how we feel . it would just cause more conflict and more wasted money on things we ca just figure out ourselves.",Concluding Statement,Adequate,en,101
944a34e5f150,E8C1C58F8A0A,"however in conclusion, in paragraph 8 they stated ""venus has value, not only because of the insight to be gained on the planet itself, but also because human curiosity will likely lead us into many equally intimidating endeavors."" another line that they used is ""our travels on earth and beyond should not be limited by dangers and doubt.",Concluding Statement,Ineffective,en,58
bb9a7b3e3a0d,E8DD7458130E,i think this new upcoming software will help make class more interesting and fun for students because if this software can read someone's emotions it wil surely know when a students is getting bored or if a student is confused. i think the will make students learn more.,Concluding Statement,Adequate,en,48
b453f9949059,E91C501B7AFA,"this overall was a great story and the author did a great job writing it. there are a few thing i would do different to grab the readers attention and try and keep it. the story doesn't keep my attention but it may to someone that loves since or maybe even venus, but i'm not that person. anyways great story overall just a few nit picks i wanted to point out. i can't wait for a new one next year!",Concluding Statement,Adequate,en,80
3ddf76450e20,E9363204BCEF,"extracurricular activities are good for students. they allow children to maintain their physical health and grow their social circle. extracurriculars can also benefit their mental health and get kids excited to get done with the day at school. it also gets them out of the house, but still getting to relax or have fun!",Concluding Statement,Adequate,en,54
bfc75792aa01,E97670F90297,so can we actually go in look around in a diffrenet planet in then call it our home well we dont know yet we first need all the information we need to actually start go to a different place but the future well tell the story.,Concluding Statement,Adequate,en,46
97ebc886a351,E978E759F26B,as i said in the introduction i think this would be a really good idea for this software update to be in classrooms for teacher and students. i think it would help with teenagers. i gave a couple reasons why i would want this software update or why it would help. i have seen a lot of students falling asleep in class and the teacher just keeps going. i have also been one of those students were i'm really confused but i don't want to say in front of the class so i either don't say anything or i say something to my buddy next to me. those are my reasons why i am for this facial action coding system.,Concluding Statement,Adequate,en,120
2c2b608d1d2d,E98407C4200B,"why should you be a seagoing cowboy? i think you should be a seagoing cowboy because you can have many adventures, you can meet new animals, and you can also meet new people. thats why i thing you should should be a seagoing cowboy. you will never get tired of be a seagoing cowboy.",Concluding Statement,Adequate,en,54
8472e1319189,E9A2061A9A1D,"trying to meet the challenge by venus has value. human curiosity will most likely lead us to many intimidating endeavors. with the dangers studing venus, helps us incase we need to move to another planet. studying venus is dangerous but, it has its perks.",Concluding Statement,Adequate,en,44
721c6c9b4036,E9E9AEC9100C,"if we allow the student to do their work on their self. they will know how hard is it and they will force their self to the limit to do better at ever thing they do, also it gain more experience to do it right and freedom to think of an idea they have and life-changing is the one put it to together in the end to make it better.",Concluding Statement,Adequate,en,70
bd88e55d1d05,EA2BAEFCE4F2,"this will be very valuable to classrooms, students, and teachers around the world.",Concluding Statement,Adequate,en,13
73d6593db8bc,EA3B8E4F74DB,now you know how dangers and worthy the explorion on venus would be. but you sholudn't let a little fear get in the way of the fun and knowlege on getting.,Concluding Statement,Adequate,en,31
4d186f0aaacc,EA441360E42C,"i believe that students should not be forced to participate in one extracurricular activity at school because they need time for other activities outside of school, time to spend with their families, and time to do their homework. if time that students have for these activities gets taken away by school it may lead to something bad",Concluding Statement,Adequate,en,57
df6ea0766b25,EA9FCAE3C575,"no matter if venus dangers could be extreme than anything humans encounter on earth, it is the most talk about planet to study it's worthy pursuit, with sights that once was familiar like earth and various forms of life that has the humans curiousity on venus.",Concluding Statement,Ineffective,en,46
b3b94d2c59a7,EAE3A1E3B396,overall these activities would be a great getaway for every student! activities will include creative and challenging brain usage to athleticism. students will be taken care of and supervised while they help out themselves and the school. sports will be healthy and inspiring for the young kids and put a positive example for what they can do in the future. these activities will remodel the students interests and hand over many new possibilities!,Concluding Statement,Adequate,en,73
595745bbea7c,EAE4C1EE9FB9,"in fact, while there are very few magic numbers in life, there is a magic number associated with how many things we can attend to at once. and it's not a lot.",Concluding Statement,Adequate,en,32
d3121a9315d1,EAED55A47DC5,in conclusion this invention is revolutionary program will have a huge inpact in every social aspect. the world wont be the same every thing will be diffrent because we will now what the presedent is really thinking and when he is lying or when he is scared and then we can better protect our selves .,Concluding Statement,Ineffective,en,56
1d83d69c2364,EAF6BCA737BD,in conclusion if we wanted to get a closer look at venus then we would have to send scientist to venus in specially made space crafts to be able to widthstand the dangers of the sulfuric acid in it's atmosphere. n,Concluding Statement,Adequate,en,41
7a1237116353,EB10F93974CA,thats what i think about this article of ''making the mona lisa smile''.,Concluding Statement,Ineffective,en,13
ea16b9f4c4c0,EB3398FD0FF5,"in conclusion, the claim about venus being a worthy pursuit despite the dangers it presents that the author of ""the challenges of exploring venus"" states is well supported by facts and perfectly thought out ideas. although venus is an extremely dangerous planet packed with many reasons as to why exploration is currently held back, nasa is still looking for ways to be able to gain more valuable insight about the evening star. just like the author said, learning and travelling should not be limited by doubts, and scientists will not let doubts and fears stop them.",Concluding Statement,Effective,en,96
48298b48ac80,EB763115B6CD,"well there you have it, everything wrong with using your phone while operating a vehicle. hopefully, you all learned something from this. hopefully, what you learned was that you shouldn't use your phone while driving. but, if you haven't, that's fine. just ask yourself a question for me.",Concluding Statement,Adequate,en,48
69bd0e35047c,EB793B72A8C4,"in conclusion, i believe that students should be required to take at least one extracurricular activity. it is something that i believe is crucial to who students grow up to be. if students join an after-school activity, they can become more responsible. having them sit around all day can make that person lazy in the future. they not might want to try new things in the future because they were raised that way. giving kids these potential interests can help impact their choices in life, such as what they want to do for a job or what they want to do for a hobby. people might already have their future planned, but joining an extracurricular activity can change their views and can give them new ideas. overall, i think that extracurricular activities are a good way for students and kids to spend their time participating in and enjoying.",Concluding Statement,Adequate,en,148
a635208bfb88,EB7944FDAF63,"in conclusion, the 'facial action coding system' opens new advancments in the the education systems by encourgaing an environment where teachers could have the technology to know when a student was confused or not understanding information, and also giving the ability for teachers to construct a lesson to fit the children who don't directly understand. it also proves a good method for parents to get involved in their child's learning and help the student with direct problems at the root instead of complications with the entire subject",Concluding Statement,Effective,en,87
c6fbd05d3455,EB8B27A81300,"venus has great potential for exploration, but with that great potential comes great risk. the author of the article talks about the problems with exploring venus, but he also talks about how exploring venus is something that is a possibilty for the future. venus is very similar to earth in the terrain that they both have, but the surface conditions of venus are deadly to humans. there is the possibilty of hovering above venus to be closer to the surface without having to experince the extreme conditions. with the advancements in technology and new innovations scientists are hoping that there is a way for them to get closer to the surface without endangering their lives.",Concluding Statement,Effective,en,115
7526e72775af,EBBA6790B73B,"should students participate, yes they should. many students want to just go home and not do anything, this helps them come out of their shell a lot more. school is not always boring, have fun at school.",Concluding Statement,Adequate,en,37
fd4984bd5d93,EBD36D034DAC,"teacher-designed jump-start summer assignments are just less problematic, more reliable, and reasonable for everyone overall.",Concluding Statement,Adequate,en,15
6a7db2b98bc3,EBDFD68450A0,"so do you think that you are going to join now? all the games and fun you have. all the people you meet. it's amazing what you can fing on a trip like this. isn't it? i think it's facinating what you will learn, see, do, and discover. i will leave the chose up to you now.",Concluding Statement,Adequate,en,57
a9c9647ad0d6,EC12EE97A834,i think that a community with no cars would be good but not for me and i think there will be a good ammount of people would not give up a car just so they could go run and bike places?,Concluding Statement,Adequate,en,41
157606a6f063,EC1DD5C739B9,"today, venus still has some features that are analogous to those on earth but venus is one of the best planet in the solar system.",Concluding Statement,Adequate,en,25
92ebb19365d8,EC3DD758D9F0,trying to exceed the challenges showned by venus has its uses because human cruiosity will likely lead us into many equally problems in the futures. and our adventures on earth should be limited by dangers and doubts but a determination of that should expand our very limits.,Concluding Statement,Ineffective,en,47
f350fba60b54,EC7C81E59E9E,"the use of this technology to read the emotional expressions of students in a classroom is not valuable because it won't have any affect on the students, it will cost a lot of money to build, and it will be completely useless. the idea of even having this technology in our schools won't be good for the benefit of our schools and students.",Concluding Statement,Adequate,en,63
efa504da7d0e,ECD640058D57,"although some might think, my friend generic_name, my brother generic_name, and my best friend generic_name. if they each didn't have a teacher who had faith in them who knows what they would be doing right now. they each had someone that cared and loved them when one wanna to. i think having that special someone can do wonders in life and help out a lot. so teachers should let their students do their own project without no instructions and let them rethink what they they have learned and make it into a project where they could lay out their ideas and make it into something wonderful.",Concluding Statement,Adequate,en,106
fa4b84d3af64,ECF8296772E9,"you all so have people striving to meet the challenge presented by venus has value ,not only because of the insight to be gained on the planet itself , but also because human curiosity will likely lead us into many equally intimedating endeavors.",Concluding Statement,Adequate,en,43
494c8283c251,ED164A18D77F,i feel that the lesson plans have worked for over 60 years and they will continue working. i like the idea but i feel that its too ahead of some schools with low money.,Concluding Statement,Adequate,en,34
8cb16a73d3c0,ED7F7B6E4C8E,"the facial action coding system isn't only helping society grow it's helping science better as well ""making faces could reveal so much about the science of emotions"".",Concluding Statement,Adequate,en,27
1fe1d9728a43,EDD12BA31EE3,in conclusion exploring a plant with 800 deagrees and 90 percet worse preasure than earth. a spacecraft has not been able to land there more than two hous you need more than two hours to descover a plant. the risk is huge for exploring venus. it is also the hotest plant in our atmosphere.,Concluding Statement,Adequate,en,54
5320e4acfc12,EDF7F5BCBD05,"requiring participation in extracurricular activities ultimately does more harm than good to students because it disregards that broad range of activities students enjoy and takes valuable time from students who should be free to choose how to spend it. it also detracts from the value of extracurricular activities- which are created by people cooperating and acting on a common interest -by adding people who don't enjoy the activity. inspiring students to be curious and passionate should be the school's priority, but by requiring students to do an extracurricular club the schools are only boxing students into a mold that ignores the complexity and individuality of each person. students are required to get an education that will help them survive as adults, but they should be able to decide which hobbies and skills they want to specialize in. in the end, the unique path they decide to carve out for themselves should be of their own making.",Concluding Statement,Effective,en,156
